sample,status,seconds,fasta,json,log,project,project_label,param_id,tf,t
SRR26779974,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26779974/SRR26779974.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26779974/SRR26779974.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26779974/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780112,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780112/SRR26780112.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780112/SRR26780112.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780112/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780031,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780031/SRR26780031.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780031/SRR26780031.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780031/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780041,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780041/SRR26780041.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780041/SRR26780041.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780041/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780046,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780046/SRR26780046.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780046/SRR26780046.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780046/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780119,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780119/SRR26780119.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780119/SRR26780119.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780119/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780123,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780123/SRR26780123.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780123/SRR26780123.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780123/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780117,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780117/SRR26780117.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780117/SRR26780117.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780117/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780146,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780146/SRR26780146.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780146/SRR26780146.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780146/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780205,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780205/SRR26780205.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780205/SRR26780205.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780205/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780187,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780187/SRR26780187.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780187/SRR26780187.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780187/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780126,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780126/SRR26780126.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780126/SRR26780126.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780126/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780206,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780206/SRR26780206.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780206/SRR26780206.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780206/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780216,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780216/SRR26780216.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780216/SRR26780216.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780216/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780219,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780219/SRR26780219.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780219/SRR26780219.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780219/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780213,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780213/SRR26780213.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780213/SRR26780213.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780213/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780237,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780237/SRR26780237.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780237/SRR26780237.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780237/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780217,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780217/SRR26780217.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780217/SRR26780217.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780217/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780211,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780211/SRR26780211.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780211/SRR26780211.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780211/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR26780127,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780127/SRR26780127.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780127/SRR26780127.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1037681/SRR26780127/cliquesnv.log,PRJNA1037681,Australia,TF005_T10,0.05,10
SRR29679721,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679721/SRR29679721.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679721/SRR29679721.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679721/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679753,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679753/SRR29679753.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679753/SRR29679753.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679753/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679712,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679712/SRR29679712.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679712/SRR29679712.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679712/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679731,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679731/SRR29679731.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679731/SRR29679731.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679731/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679720,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679720/SRR29679720.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679720/SRR29679720.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679720/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679704,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679704/SRR29679704.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679704/SRR29679704.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679704/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679732,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679732/SRR29679732.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679732/SRR29679732.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679732/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679706,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679706/SRR29679706.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679706/SRR29679706.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679706/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679809,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679809/SRR29679809.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679809/SRR29679809.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679809/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679716,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679716/SRR29679716.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679716/SRR29679716.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679716/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679737,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679737/SRR29679737.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679737/SRR29679737.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679737/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679754,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679754/SRR29679754.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679754/SRR29679754.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679754/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679713,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679713/SRR29679713.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679713/SRR29679713.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679713/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679728,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679728/SRR29679728.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679728/SRR29679728.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679728/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679723,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679723/SRR29679723.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679723/SRR29679723.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679723/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679738,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679738/SRR29679738.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679738/SRR29679738.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679738/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679729,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679729/SRR29679729.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679729/SRR29679729.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679729/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679709,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679709/SRR29679709.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679709/SRR29679709.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679709/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679823,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679823/SRR29679823.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679823/SRR29679823.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679823/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679830,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679830/SRR29679830.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679830/SRR29679830.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679830/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679834,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679834/SRR29679834.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679834/SRR29679834.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679834/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679826,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679826/SRR29679826.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679826/SRR29679826.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679826/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679837,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679837/SRR29679837.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679837/SRR29679837.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679837/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679844,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679844/SRR29679844.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679844/SRR29679844.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679844/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679843,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679843/SRR29679843.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679843/SRR29679843.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679843/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679842,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679842/SRR29679842.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679842/SRR29679842.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679842/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
SRR29679854,cached,0.0,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679854/SRR29679854.fasta,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679854/SRR29679854.json,/root/autodl-tmp/RSV-A-v_nogenotype/data/processed_data_v2/sensitivity_analysis/cliquesnv/TF005_T10/PRJNA1130896/SRR29679854/cliquesnv.log,PRJNA1130896,United States,TF005_T10,0.05,10
